qid,ndcg10,recall10,recall100,mrr,num_relevant
1810,0.9469024295259745,1.0,1.0,1.0,3
1811,1.0,1.0,1.0,1.0,2
1812,0.6508205185601091,0.6666666666666666,1.0,1.0,3
1815,1.0,1.0,1.0,1.0,2
1816,0.43067655807339306,1.0,1.0,0.25,1
1827,1.0,1.0,1.0,1.0,2
183,0.9197207891481876,1.0,1.0,1.0,2
1835,1.0,1.0,1.0,1.0,1
1839,1.0,1.0,1.0,1.0,1
184,1.0,1.0,1.0,1.0,2
1844,0.431733884398313,0.6666666666666666,1.0,0.5,3
1847,0.6934264036172708,1.0,1.0,0.5,2
1861,0.9060254355346823,1.0,1.0,1.0,3
1866,0.867749820489524,1.0,1.0,1.0,5
1869,1.0,1.0,1.0,1.0,2
187,0.5,1.0,1.0,0.3333333333333333,1
1870,0.8048099750039491,0.75,1.0,1.0,4
1872,0.2960819109658652,0.3333333333333333,0.6666666666666666,0.5,3
1874,0.5,1.0,1.0,0.3333333333333333,1
1875,0.2640681225725909,0.5,1.0,0.25,2
1876,0.9674679834891693,1.0,1.0,1.0,3
188,1.0,1.0,1.0,1.0,1
1888,0.6240505200038379,1.0,1.0,0.5,2
1890,0.5,1.0,1.0,0.3333333333333333,1
1891,1.0,1.0,1.0,1.0,2
1895,0.8315546295836225,1.0,1.0,1.0,2
1899,0.5267175784514114,1.0,1.0,0.3333333333333333,3
1900,0.7977228895450266,1.0,1.0,1.0,2
1905,0.38685280723454163,1.0,1.0,0.2,1
1912,0.15642624200758548,0.3333333333333333,1.0,0.14285714285714285,3
1913,1.0,1.0,1.0,1.0,3
193,0.8248239677678635,0.8,0.8,1.0,5
1931,1.0,1.0,1.0,1.0,1
1933,0.3010299956639812,1.0,1.0,0.1111111111111111,1
1939,0.6309297535714575,1.0,1.0,0.5,1
1940,0.13565197343244778,0.3333333333333333,1.0,0.1,3
1946,0.3295827480202853,0.6666666666666666,1.0,0.2,3
1949,1.0,1.0,1.0,1.0,1
1955,1.0,1.0,1.0,1.0,1
1959,0.43067655807339306,1.0,1.0,0.25,1
196,0.6131471927654584,0.5,1.0,1.0,2
1963,0.0,0.0,1.0,0.03225806451612903,1
1966,0.6546154994739983,1.0,1.0,0.5,3
1967,1.0,1.0,1.0,1.0,1
197,1.0,1.0,1.0,1.0,1
1971,1.0,1.0,1.0,1.0,1
1984,1.0,1.0,1.0,1.0,1
1990,0.8503449055347546,1.0,1.0,1.0,2
1995,1.0,1.0,1.0,1.0,1
1998,0.0,0.0,0.0,0.0,1
1999,0.8529278650606567,1.0,1.0,1.0,3
2004,1.0,1.0,1.0,1.0,1
2007,0.9197207891481876,1.0,1.0,1.0,2
2017,0.31546487678572877,1.0,1.0,0.125,1
2024,1.0,1.0,1.0,1.0,2
204,0.0,0.0,1.0,0.08333333333333333,2
2045,0.38685280723454163,1.0,1.0,0.2,1
2048,0.6325004241086445,1.0,1.0,0.3333333333333333,4
2049,1.0,1.0,1.0,1.0,1
2053,1.0,1.0,1.0,1.0,1
2062,0.9176551163528843,1.0,1.0,1.0,4
2066,0.6978817289434457,1.0,1.0,0.5,3
207,0.2640681225725909,0.5,0.5,0.25,2
2076,1.0,1.0,1.0,1.0,1
2078,0.6338412308988606,1.0,1.0,0.5,3
2086,1.0,1.0,1.0,1.0,1
2087,0.6713860725233041,0.6666666666666666,1.0,1.0,3
2090,0.6309297535714575,1.0,1.0,0.5,1
2096,0.43067655807339306,1.0,1.0,0.25,1
2097,0.6131471927654584,0.5,1.0,1.0,2
210,0.6713860725233041,0.6666666666666666,1.0,1.0,3
2102,0.6462302129493456,1.0,1.0,0.5,3
2103,0.0,0.0,1.0,0.0625,1
211,1.0,1.0,1.0,1.0,1
2112,0.4592846660663049,0.5,1.0,0.5,6
2113,0.38685280723454163,1.0,1.0,0.2,1
2114,1.0,1.0,1.0,1.0,1
2115,1.0,1.0,1.0,1.0,2
2117,1.0,1.0,1.0,1.0,1
2120,0.8519590445170673,1.0,1.0,1.0,3
2123,1.0,1.0,1.0,1.0,1
2129,1.0,1.0,1.0,1.0,1
2132,1.0,1.0,1.0,1.0,1
2133,1.0,1.0,1.0,1.0,1
2140,0.8854598815714874,1.0,1.0,1.0,3
2141,0.5,1.0,1.0,0.3333333333333333,1
2143,0.0,0.0,1.0,0.023809523809523808,1
2147,0.9197207891481876,1.0,1.0,1.0,2
2156,0.6309297535714575,1.0,1.0,0.5,1
2164,0.8175295903539445,1.0,1.0,1.0,2
2166,1.0,1.0,1.0,1.0,1
2186,1.0,1.0,1.0,1.0,1
2192,1.0,1.0,1.0,1.0,3
2197,1.0,1.0,1.0,1.0,3
2200,0.38685280723454163,1.0,1.0,0.2,1
2203,0.38685280723454163,1.0,1.0,0.2,1
222,0.21398626473452756,0.2,1.0,0.5,5
2224,0.3333333333333333,1.0,1.0,0.14285714285714285,1
2225,0.0,0.0,1.0,0.06666666666666667,1
2234,1.0,1.0,1.0,1.0,1
2239,0.6309297535714575,1.0,1.0,0.5,1
2241,1.0,1.0,1.0,1.0,2
2252,0.9674679834891693,1.0,1.0,1.0,3
2255,1.0,1.0,1.0,1.0,1
2261,0.8315546295836225,1.0,1.0,1.0,2
2266,0.0,0.0,1.0,0.07142857142857142,1
2270,1.0,1.0,1.0,1.0,1
2271,1.0,1.0,1.0,1.0,2
2272,0.6508205185601091,0.6666666666666666,1.0,1.0,3
228,0.5012658353418871,1.0,1.0,0.25,2
2283,1.0,1.0,1.0,1.0,2
2287,0.38685280723454163,1.0,1.0,0.2,1
2290,0.0,0.0,1.0,0.041666666666666664,1
2291,0.3973220069685352,0.5,1.0,0.5,4
2292,1.0,1.0,1.0,1.0,3
2294,0.6661998717660157,0.6,1.0,1.0,5
2299,0.6309297535714575,1.0,1.0,0.5,1
2301,1.0,1.0,1.0,1.0,1
2312,1.0,1.0,1.0,1.0,1
2314,0.3235866969737877,0.6666666666666666,0.6666666666666666,0.16666666666666666,3
2330,0.9469024295259745,1.0,1.0,1.0,3
2340,1.0,1.0,1.0,1.0,1
2343,0.6309297535714575,1.0,1.0,0.5,1
2345,0.6309297535714575,1.0,1.0,0.5,1
2353,0.31546487678572877,1.0,1.0,0.125,1
2355,1.0,1.0,1.0,1.0,2
2356,1.0,1.0,1.0,1.0,1
2367,1.0,1.0,1.0,1.0,1
2370,0.0,0.0,1.0,0.034482758620689655,1
2375,0.44149241373678083,0.5,1.0,0.5,4
2377,0.3065735963827292,0.5,1.0,0.3333333333333333,2
238,0.0,0.0,1.0,0.024390243902439025,2
2384,0.7777061538487877,1.0,1.0,1.0,3
2393,0.5,1.0,1.0,0.3333333333333333,1
2394,0.38685280723454163,0.5,1.0,0.5,2
2396,1.0,1.0,1.0,1.0,1
2397,0.4367467095119258,0.6666666666666666,1.0,0.3333333333333333,3
2398,0.43067655807339306,1.0,1.0,0.25,1
2400,1.0,1.0,1.0,1.0,3
2406,0.8772153153380493,1.0,1.0,1.0,2
2416,0.5706417189553201,1.0,1.0,0.3333333333333333,2
2420,1.0,1.0,1.0,1.0,1
2423,0.43067655807339306,1.0,1.0,0.25,1
2429,1.0,1.0,1.0,1.0,1
243,1.0,1.0,1.0,1.0,1
2430,0.4371994911049732,0.4,0.6,1.0,5
2432,0.5,1.0,1.0,0.3333333333333333,2
2438,0.6309297535714575,1.0,1.0,0.5,1
244,1.0,1.0,1.0,1.0,1
2445,0.830419897363192,0.8,1.0,1.0,5
2449,0.0,0.0,0.0,0.0,1
2450,1.0,1.0,1.0,1.0,1
2454,1.0,1.0,1.0,1.0,1
2461,1.0,1.0,1.0,1.0,1
2464,0.7081372529387284,0.8,1.0,1.0,5
2474,0.8279110931067362,0.7777777777777778,1.0,1.0,9
2481,0.8503449055347546,1.0,1.0,1.0,2
2488,1.0,1.0,1.0,1.0,2
2499,0.9197207891481876,1.0,1.0,1.0,2
2502,0.6309297535714575,1.0,1.0,0.5,1
2505,1.0,1.0,1.0,1.0,1
2516,0.0,0.0,0.0,0.0,1
2533,1.0,1.0,1.0,1.0,3
2539,1.0,1.0,1.0,1.0,1
256,0.4637257479802832,0.75,1.0,0.3333333333333333,4
2570,0.0,0.0,1.0,0.07142857142857142,2
2579,0.6256646589861505,1.0,1.0,0.5,3
2580,1.0,1.0,1.0,1.0,1
2584,0.8503449055347546,1.0,1.0,1.0,2
2595,0.38685280723454163,1.0,1.0,0.2,1
2596,0.7653606369886217,0.6666666666666666,1.0,1.0,3
2598,0.9197207891481876,1.0,1.0,1.0,2
2602,1.0,1.0,1.0,1.0,2
2611,0.6309297535714575,1.0,1.0,0.5,1
2619,0.6309297535714575,1.0,1.0,0.5,1
262,1.0,1.0,1.0,1.0,1
2625,0.43067655807339306,1.0,1.0,0.25,1
2627,0.6309297535714575,1.0,1.0,0.5,1
2628,0.2640681225725909,0.5,1.0,0.25,2
2631,0.3065735963827292,0.5,1.0,0.3333333333333333,2
2632,1.0,1.0,1.0,1.0,2
2635,1.0,1.0,1.0,1.0,1
2636,0.8710785440003369,1.0,1.0,1.0,3
2641,0.6309297535714575,1.0,1.0,0.5,1
2653,0.38685280723454163,1.0,1.0,0.2,1
2657,0.9531641314941091,1.0,1.0,1.0,7
2685,0.38685280723454163,0.5,0.5,0.5,2
2694,0.3065735963827292,0.5,1.0,0.3333333333333333,2
2696,1.0,1.0,1.0,1.0,2
2701,1.0,1.0,1.0,1.0,1
2702,1.0,1.0,1.0,1.0,1
2704,0.8175295903539445,1.0,1.0,1.0,2
2712,1.0,1.0,1.0,1.0,1
2721,0.9052181617170642,1.0,1.0,1.0,4
2722,0.8838242945899706,1.0,1.0,1.0,4
2723,0.6131471927654584,0.5,1.0,1.0,2
2724,0.6131471927654584,0.5,1.0,1.0,2
2728,0.14126697285982898,0.3333333333333333,1.0,0.1111111111111111,3
2734,0.6309297535714575,1.0,1.0,0.5,1
2739,0.77618726054832,0.8333333333333334,0.8333333333333334,1.0,6
2745,0.9325210919548239,1.0,1.0,1.0,3
2750,1.0,1.0,1.0,1.0,2
2753,1.0,1.0,1.0,1.0,2
2758,1.0,1.0,1.0,1.0,1
2759,0.6131471927654584,0.5,1.0,1.0,2
276,0.8503449055347546,1.0,1.0,1.0,2
2768,0.6309297535714575,1.0,1.0,0.5,1
2777,1.0,1.0,1.0,1.0,1
2780,0.7598336331031966,0.75,1.0,1.0,4
2788,1.0,1.0,1.0,1.0,2
2789,0.7122630665145961,1.0,1.0,0.5,3
2798,1.0,1.0,1.0,1.0,1
2803,0.6131471927654584,0.5,1.0,1.0,2
2811,1.0,1.0,1.0,1.0,1
2816,0.8498259896365309,0.8571428571428571,1.0,1.0,7
2824,0.3065735963827292,0.5,1.0,0.3333333333333333,2
2826,0.0,0.0,0.0,0.0,1
2832,1.0,1.0,1.0,1.0,1
284,0.4367467095119258,0.6666666666666666,1.0,0.3333333333333333,3
2848,0.4632423659320675,0.6666666666666666,1.0,0.5,3
2857,0.9197207891481876,1.0,1.0,1.0,2
2858,1.0,1.0,1.0,1.0,3
2860,1.0,1.0,1.0,1.0,1
2867,0.6309297535714575,1.0,1.0,0.5,1
2869,1.0,1.0,1.0,1.0,1
2875,0.6309297535714575,1.0,1.0,0.5,1
2879,0.0,0.0,0.0,0.0,1
2893,1.0,1.0,1.0,1.0,1
2896,0.5,1.0,1.0,0.3333333333333333,1
29,0.8315546295836225,1.0,1.0,1.0,2
290,0.5,1.0,1.0,0.3333333333333333,1
2900,0.8772153153380493,1.0,1.0,1.0,2
2901,1.0,1.0,1.0,1.0,1
2903,1.0,1.0,1.0,1.0,1
2904,0.3562071871080222,1.0,1.0,0.16666666666666666,1
2911,1.0,1.0,1.0,1.0,1
2915,0.2890648263178879,1.0,1.0,0.1,1
2931,0.5,1.0,1.0,0.3333333333333333,1
2936,0.9828920819566879,1.0,1.0,1.0,4
2942,0.6309297535714575,1.0,1.0,0.5,1
2948,1.0,1.0,1.0,1.0,2
2955,1.0,1.0,1.0,1.0,1
2960,1.0,1.0,1.0,1.0,3
2961,0.2960819109658652,0.3333333333333333,0.3333333333333333,0.5,3
2964,0.3010299956639812,1.0,1.0,0.1111111111111111,1
2968,0.5135312443624667,0.5,1.0,1.0,4
2977,0.5640920940185894,1.0,1.0,0.5,2
2988,0.9674679834891693,1.0,1.0,1.0,3
299,1.0,1.0,1.0,1.0,3
2991,0.6934264036172708,1.0,1.0,0.5,2
2999,1.0,1.0,1.0,1.0,1
3003,1.0,1.0,1.0,1.0,1
3013,0.9197207891481876,1.0,1.0,1.0,2
3014,0.8539316501572937,0.8,1.0,1.0,5
3015,0.5706417189553201,1.0,1.0,0.3333333333333333,2
3019,0.7844801364718913,1.0,1.0,1.0,3
302,1.0,1.0,1.0,1.0,2
3020,0.6257049680303419,0.6666666666666666,1.0,1.0,3
3021,0.0,0.0,1.0,0.06666666666666667,1
3022,0.4367467095119258,0.6666666666666666,1.0,0.3333333333333333,3
3026,0.4034698846650846,0.3333333333333333,1.0,1.0,6
3033,0.6309297535714575,1.0,1.0,0.5,1
3034,1.0,1.0,1.0,1.0,1
3039,0.0,0.0,0.0,0.0,1
3040,1.0,1.0,1.0,1.0,2
3044,1.0,1.0,1.0,1.0,1
3047,0.5912352048230277,1.0,1.0,0.5,2
3051,0.0,0.0,1.0,0.07692307692307693,1
3053,0.3333333333333333,1.0,1.0,0.14285714285714285,1
3057,1.0,1.0,1.0,1.0,1
306,0.38685280723454163,1.0,1.0,0.2,1
3060,0.0,0.0,0.0,0.0,1
3061,1.0,1.0,1.0,1.0,2
3073,1.0,1.0,1.0,1.0,1
308,0.38685280723454163,1.0,1.0,0.2,1
3081,0.0,0.0,1.0,0.0625,1
3090,0.6049306994552042,0.6666666666666666,1.0,1.0,3
3092,0.6366824387328317,0.5,1.0,1.0,4
3093,1.0,1.0,1.0,1.0,2
3097,1.0,1.0,1.0,1.0,4
3098,1.0,1.0,1.0,1.0,1
31,1.0,1.0,1.0,1.0,1
3111,1.0,1.0,1.0,1.0,2
3114,0.43067655807339306,1.0,1.0,0.25,1
3115,1.0,1.0,1.0,1.0,2
3125,0.43067655807339306,1.0,1.0,0.25,1
3126,0.6309297535714575,1.0,1.0,0.5,1
3128,1.0,1.0,1.0,1.0,1
3131,1.0,1.0,1.0,1.0,1
3133,0.9197207891481876,1.0,1.0,1.0,2
3140,0.38685280723454163,1.0,1.0,0.2,1
3149,0.38685280723454163,0.5,1.0,0.5,2
315,0.8318724637288826,0.75,1.0,1.0,4
3151,0.43067655807339306,1.0,1.0,0.25,1
3153,1.0,1.0,1.0,1.0,1
3158,0.6816587806335841,0.75,1.0,1.0,4
3164,0.2640681225725909,0.5,1.0,0.25,2
3165,0.8301054527851841,0.75,1.0,1.0,8
3172,1.0,1.0,1.0,1.0,1
3173,0.3065735963827292,0.5,1.0,0.3333333333333333,2
3188,1.0,1.0,1.0,1.0,1
3194,0.0,0.0,0.0,0.0,1
32,0.2640681225725909,0.5,1.0,0.25,2
3203,0.5012658353418871,1.0,1.0,0.25,2
3207,0.9178287402913377,1.0,1.0,1.0,4
3210,0.8772153153380493,1.0,1.0,1.0,2
3211,0.9197207891481876,1.0,1.0,1.0,2
3212,1.0,1.0,1.0,1.0,1
3218,0.9747429528567879,1.0,1.0,1.0,5
3231,0.0,0.0,0.5,0.029411764705882353,2
3234,0.2890648263178879,1.0,1.0,0.1,1
324,0.7365896932159578,0.75,1.0,1.0,4
3265,0.6975637657739948,0.75,1.0,1.0,4
327,1.0,1.0,1.0,1.0,2
3273,1.0,1.0,1.0,1.0,1
3274,0.3010299956639812,1.0,1.0,0.1111111111111111,1
3284,0.43067655807339306,1.0,1.0,0.25,1
3285,0.975788054854922,1.0,1.0,1.0,5
3302,1.0,1.0,1.0,1.0,1
3306,0.975788054854922,1.0,1.0,1.0,5
3308,1.0,1.0,1.0,1.0,1
3311,0.9469024295259745,1.0,1.0,1.0,3
3319,1.0,1.0,1.0,1.0,1
3337,0.6309297535714575,1.0,1.0,0.5,1
3338,1.0,1.0,1.0,1.0,2
3341,0.7526136409516659,0.6666666666666666,1.0,1.0,6
3342,0.7095272044910244,0.75,1.0,1.0,4
3352,1.0,1.0,1.0,1.0,1
3355,1.0,1.0,1.0,1.0,1
3357,0.9672068480996276,1.0,1.0,1.0,8
3358,0.6052602440527057,1.0,1.0,0.5,2
3362,0.5,1.0,1.0,0.3333333333333333,1
3364,1.0,1.0,1.0,1.0,1
3371,1.0,1.0,1.0,1.0,1
3379,1.0,1.0,1.0,1.0,1
3391,1.0,1.0,1.0,1.0,1
3393,1.0,1.0,1.0,1.0,2
3399,0.0,0.0,0.0,0.0,1
34,0.38685280723454163,0.5,1.0,0.5,2
3401,0.5049197748991976,1.0,1.0,0.25,3
3427,1.0,1.0,1.0,1.0,1
3443,0.43067655807339306,1.0,1.0,0.25,1
3444,0.5,1.0,1.0,0.3333333333333333,1
3453,0.5,1.0,1.0,0.3333333333333333,1
3456,0.3333333333333333,1.0,1.0,0.14285714285714285,1
3459,0.6309297535714575,1.0,1.0,0.5,1
3461,1.0,1.0,1.0,1.0,2
3472,1.0,1.0,1.0,1.0,2
3474,0.0,0.0,0.0,0.0,1
3479,0.0,0.0,0.0,0.0,1
3481,1.0,1.0,1.0,1.0,1
3483,1.0,1.0,1.0,1.0,1
3489,0.3065735963827292,0.5,1.0,0.3333333333333333,2
3492,1.0,1.0,1.0,1.0,1
35,1.0,1.0,1.0,1.0,1
3501,1.0,1.0,1.0,1.0,1
3506,0.6309297535714575,1.0,1.0,0.5,1
3509,1.0,1.0,1.0,1.0,1
3515,0.43067655807339306,1.0,1.0,0.25,1
3522,0.0,0.0,1.0,0.022222222222222223,1
3526,1.0,1.0,1.0,1.0,1
3530,1.0,1.0,1.0,1.0,2
3532,0.41618115554873086,0.6666666666666666,1.0,0.3333333333333333,3
3537,0.9674679834891693,1.0,1.0,1.0,3
354,0.2836929289153804,0.6666666666666666,1.0,0.125,3
3543,0.2640681225725909,0.5,1.0,0.25,2
3546,0.0,0.0,1.0,0.012048192771084338,1
355,0.6131471927654584,0.5,1.0,1.0,2
3551,0.0,0.0,0.3333333333333333,0.0196078431372549,3
3557,0.8395700624665824,1.0,1.0,1.0,3
356,0.43067655807339306,1.0,1.0,0.25,1
3568,0.6131471927654584,0.5,1.0,1.0,2
3570,1.0,1.0,1.0,1.0,1
3571,1.0,1.0,1.0,1.0,2
3574,0.6309297535714575,1.0,1.0,0.5,1
3578,1.0,1.0,1.0,1.0,2
3582,1.0,1.0,1.0,1.0,1
3591,0.6309297535714575,1.0,1.0,0.5,1
3593,0.0,0.0,1.0,0.05263157894736842,1
3594,0.9197207891481876,1.0,1.0,1.0,2
3595,0.6309297535714575,1.0,1.0,0.5,1
3596,1.0,1.0,1.0,1.0,2
3599,0.6508205185601091,0.6666666666666666,1.0,1.0,3
3600,0.6131471927654584,0.5,1.0,1.0,2
3605,0.0,0.0,0.6666666666666666,0.05,3
3609,0.6309297535714575,1.0,1.0,0.5,1
3618,1.0,1.0,1.0,1.0,1
3628,0.5,1.0,1.0,0.3333333333333333,1
363,0.49818925746641285,0.6666666666666666,0.6666666666666666,0.5,3
3637,1.0,1.0,1.0,1.0,1
3638,1.0,1.0,1.0,1.0,1
3639,0.48381288316677695,1.0,1.0,0.3333333333333333,2
364,1.0,1.0,1.0,1.0,1
3640,0.0,0.0,1.0,0.018867924528301886,1
3645,1.0,1.0,1.0,1.0,1
3646,1.0,1.0,1.0,1.0,1
3655,0.8315546295836225,1.0,1.0,1.0,2
3656,1.0,1.0,1.0,1.0,2
3657,0.0,0.0,0.0,0.0,1
3663,1.0,1.0,1.0,1.0,1
3675,0.7039180890341347,0.6666666666666666,1.0,1.0,3
3677,0.8816172070446371,0.8571428571428571,1.0,1.0,7
368,0.7653606369886217,0.6666666666666666,1.0,1.0,3
3689,0.8503449055347546,1.0,1.0,1.0,2
3691,0.5,1.0,1.0,0.3333333333333333,1
370,0.0,0.0,1.0,0.030303030303030304,2
3700,0.38685280723454163,1.0,1.0,0.2,1
3702,0.0,0.0,1.0,0.05,1
371,0.44202250846479313,0.6666666666666666,1.0,0.3333333333333333,6
3710,1.0,1.0,1.0,1.0,1
3712,1.0,1.0,1.0,1.0,1
3715,0.6309297535714575,1.0,1.0,0.5,1
3717,1.0,1.0,1.0,1.0,1
3721,0.0,0.0,1.0,0.01818181818181818,1
3725,0.7315682114753617,1.0,1.0,0.5,4
3730,1.0,1.0,1.0,1.0,1
3738,0.5640920940185894,1.0,1.0,0.5,2
3743,1.0,1.0,1.0,1.0,3
3744,0.38685280723454163,1.0,1.0,0.2,1
3750,0.0,0.0,1.0,0.09090909090909091,2
3751,1.0,1.0,1.0,1.0,1
3755,1.0,1.0,1.0,1.0,2
3758,0.0,0.0,0.3333333333333333,0.02564102564102564,3
3765,0.5294362295028773,0.5,1.0,1.0,4
3769,1.0,1.0,1.0,1.0,1
377,1.0,1.0,1.0,1.0,1
3770,0.38249244382604847,0.5,1.0,0.3333333333333333,6
3772,0.0,0.0,1.0,0.024390243902439025,1
3774,0.38685280723454163,0.5,1.0,0.5,2
3777,0.38685280723454163,1.0,1.0,0.2,1
378,0.0,0.0,1.0,0.034482758620689655,1
3793,0.0,0.0,1.0,0.07692307692307693,2
3795,1.0,1.0,1.0,1.0,1
3796,1.0,1.0,1.0,1.0,2
3800,0.6309297535714575,1.0,1.0,0.5,1
3807,0.7653606369886217,0.6666666666666666,1.0,1.0,3
3824,0.9197207891481876,1.0,1.0,1.0,2
3833,0.9447176050778178,1.0,1.0,1.0,4
3834,0.6309297535714575,1.0,1.0,0.5,1
3839,1.0,1.0,1.0,1.0,3
3843,0.5706417189553201,1.0,1.0,0.3333333333333333,2
3848,0.6105456988825855,0.6666666666666666,1.0,1.0,3
3849,1.0,1.0,1.0,1.0,1
385,0.38685280723454163,0.5,1.0,0.5,2
3851,1.0,1.0,1.0,1.0,1
3854,1.0,1.0,1.0,1.0,1
3857,0.75369761125927,0.75,1.0,1.0,4
3862,0.9374130297304558,1.0,1.0,1.0,5
3865,0.5307212739772434,0.6666666666666666,1.0,0.5,3
3875,0.6309297535714575,1.0,1.0,0.5,1
3877,1.0,1.0,1.0,1.0,1
3883,0.43067655807339306,1.0,1.0,0.25,1
3888,1.0,1.0,1.0,1.0,1
3892,1.0,1.0,1.0,1.0,1
3894,0.23463936301137822,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
3901,0.7903864795495061,1.0,1.0,1.0,2
3910,0.5,1.0,1.0,0.3333333333333333,1
3917,1.0,1.0,1.0,1.0,2
3925,0.0,0.0,1.0,0.047619047619047616,1
3934,0.5714285040141098,1.0,1.0,0.5,2
3938,1.0,1.0,1.0,1.0,2
3941,1.0,1.0,1.0,1.0,1
3942,1.0,1.0,1.0,1.0,2
3950,0.4911492931622974,1.0,1.0,0.3333333333333333,2
3953,0.6131471927654584,0.5,0.5,1.0,2
3958,1.0,1.0,1.0,1.0,3
3977,1.0,1.0,1.0,1.0,3
3982,0.9197207891481876,1.0,1.0,1.0,2
3986,0.0,0.0,1.0,0.07692307692307693,1
3993,1.0,1.0,1.0,1.0,1
3997,1.0,1.0,1.0,1.0,1
3999,0.6309297535714575,1.0,1.0,0.5,1
4006,0.9197207891481876,1.0,1.0,1.0,2
4010,1.0,1.0,1.0,1.0,3
4019,0.5,1.0,1.0,0.3333333333333333,1
4024,0.38685280723454163,0.5,1.0,0.5,2
4026,0.3750525152300759,0.75,1.0,0.16666666666666666,4
4031,0.32531670832675136,0.5,1.0,0.3333333333333333,4
4039,1.0,1.0,1.0,1.0,1
4048,1.0,1.0,1.0,1.0,2
405,1.0,1.0,1.0,1.0,1
4050,0.8020378746650065,0.7142857142857143,1.0,1.0,7
4051,1.0,1.0,1.0,1.0,1
4056,1.0,1.0,1.0,1.0,2
4057,1.0,1.0,1.0,1.0,1
4059,1.0,1.0,1.0,1.0,3
4064,1.0,1.0,1.0,1.0,1
4072,1.0,1.0,1.0,1.0,1
4074,1.0,1.0,1.0,1.0,1
4078,0.6992148198508501,0.6,1.0,1.0,5
4085,0.6309297535714575,1.0,1.0,0.5,1
4088,0.370291336443826,0.6666666666666666,1.0,0.3333333333333333,3
4102,0.6509209298071326,1.0,1.0,0.5,2
4106,0.6309297535714575,1.0,1.0,0.5,1
4111,0.5790560467042355,0.8,1.0,0.5,5
4113,1.0,1.0,1.0,1.0,1
4114,0.0,0.0,0.75,0.06666666666666667,4
4119,0.7977228895450266,1.0,1.0,1.0,2
4122,1.0,1.0,1.0,1.0,1
4130,0.6131471927654584,0.5,1.0,1.0,2
4131,1.0,1.0,1.0,1.0,2
4137,0.9325210919548239,1.0,1.0,1.0,3
4147,1.0,1.0,1.0,1.0,1
4151,0.9565912771023182,1.0,1.0,1.0,5
4157,1.0,1.0,1.0,1.0,1
416,0.38685280723454163,0.5,1.0,0.5,2
4166,1.0,1.0,1.0,1.0,1
4167,0.6309297535714575,1.0,1.0,0.5,1
4169,0.0,0.0,1.0,0.045454545454545456,1
4170,0.3562071871080222,1.0,1.0,0.16666666666666666,1
4173,0.46927872602275644,0.3333333333333333,1.0,1.0,3
4174,0.7977228895450266,1.0,1.0,1.0,2
4175,0.6131471927654584,0.5,1.0,1.0,2
4183,1.0,1.0,1.0,1.0,1
419,0.0,0.0,1.0,0.09090909090909091,1
4199,1.0,1.0,1.0,1.0,1
42,1.0,1.0,1.0,1.0,1
4203,0.7039180890341347,0.6666666666666666,1.0,1.0,3
4219,0.9197207891481876,1.0,1.0,1.0,2
4223,1.0,1.0,1.0,1.0,1
4224,1.0,1.0,1.0,1.0,1
423,1.0,1.0,1.0,1.0,3
4230,0.6886342695939197,0.75,1.0,1.0,4
4237,1.0,1.0,1.0,1.0,1
4245,0.3562071871080222,1.0,1.0,0.16666666666666666,1
4258,0.6509209298071326,1.0,1.0,0.5,2
4266,1.0,1.0,1.0,1.0,1
4271,0.9325210919548239,1.0,1.0,1.0,3
4276,0.6309297535714575,1.0,1.0,0.5,1
4280,1.0,1.0,1.0,1.0,1
4290,0.31546487678572877,1.0,1.0,0.125,1
4294,0.5855700749881525,0.5,1.0,1.0,4
4295,0.6871475159848289,1.0,1.0,0.5,3
4297,0.5802792108518124,1.0,1.0,0.5,2
4303,0.8927537907700456,1.0,1.0,1.0,4
4309,1.0,1.0,1.0,1.0,2
431,1.0,1.0,1.0,1.0,8
4312,0.49684601414843915,0.375,0.875,1.0,8
4315,1.0,1.0,1.0,1.0,1
4318,0.8218104166998353,0.7777777777777778,1.0,1.0,9
4322,0.20438239758848611,0.5,1.0,0.14285714285714285,2
4328,0.19342640361727081,0.5,1.0,0.125,2
4331,0.3235866969737877,0.6666666666666666,1.0,0.16666666666666666,3
4336,1.0,1.0,1.0,1.0,2
4338,0.5,1.0,1.0,0.3333333333333333,1
434,0.6934264036172708,1.0,1.0,0.5,2
4342,0.9197207891481876,1.0,1.0,1.0,2
4345,1.0,1.0,1.0,1.0,4
4348,0.8988898126139723,1.0,1.0,1.0,4
435,0.8179809735263114,1.0,1.0,1.0,3
4354,1.0,1.0,1.0,1.0,1
4357,0.8278123145308894,1.0,1.0,1.0,3
4361,0.6309297535714575,1.0,1.0,0.5,1
4367,0.49818925746641285,0.6666666666666666,1.0,0.5,3
437,0.5,1.0,1.0,0.3333333333333333,1
4374,0.38685280723454163,0.5,1.0,0.5,2
4377,0.4935232796777481,0.3333333333333333,0.6666666666666666,1.0,6
4380,1.0,1.0,1.0,1.0,2
4388,0.46927872602275644,0.3333333333333333,0.6666666666666666,1.0,3
4389,0.5307212739772434,0.6666666666666666,1.0,0.5,3
4391,0.43067655807339306,1.0,1.0,0.25,1
4397,0.3010299956639812,1.0,1.0,0.1111111111111111,1
440,1.0,1.0,1.0,1.0,1
4400,1.0,1.0,1.0,1.0,3
